PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,NEW_LIST,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208001,3,3.00,,125,15,6,6,110,8,7,2,1,1,8,0,0,0,0,5,,133,3.00,,,Y,we,,1812220241208,3,1812220241208001,,2,S:8AM-8PM,28544,12,,,ONSLOW,1014,8,8,1,169239,,,,54,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,D,,,832.05211411,2024123727weS:8AM-8PM,,0,1812220241208001,05/05/2025
UNIDENTIFIED (SURFACE FISH),RED DRUM,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208002,3,3.00,,52,8,6,6,110,8,7,2,1,1,8,0,0,0,0,5,,133,3.00,,,Y,we,,1812220241208,3,1812220241208002,,2,S:8AM-8PM,28546,12,,,ONSLOW,1025,8,8,1,169290,,,,55,2,2,8,8,04MAR25:11:22,8835440901,1000000003,,,D,,,832.05211411,2024123727weS:8AM-8PM,,0,1812220241208002,05/05/2025
SPOTTED SEATROUT,RED DRUM,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208003,5,5.00,0.00,52,8,6,6,116,8,7,2,1,2,1,0,0,2,0,5,,133,5.00,,,Y,we,,1812220241208,3,1812220241208003,1,2,S:8AM-8PM,28546,12,0,1,ONSLOW,1133,8,8,1,169290,169239,,,37,2,2,8,8,04MAR25:11:22,8835440901,8835440102,,,Z,,,563.2418011,2024123727weS:8AM-8PM,,0,1812220241208003,05/05/2025
SPOTTED SEATROUT,RED DRUM,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208004,5,5.00,0.00,52,8,6,6,116,8,7,2,1,2,2,0,1,3,0,5,,133,5.00,,,Y,we,,1812220241208,3,1812220241208003,1,2,S:8AM-8PM,28539,12,0,1,ONSLOW,1135,8,8,1,169290,169239,,,37,2,2,8,8,04MAR25:11:22,8835440901,8835440102,,,Z,,,563.2418011,2024123727weS:8AM-8PM,,0,1812220241208004,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208005,5,3.50,0.00,52,8,6,6,116,8,7,2,1,1,8,0,0,4,0,5,,133,3.50,,,Y,we,,1812220241208,3,1812220241208005,1,2,S:8AM-8PM,28584,12,,,ONSLOW,1242,8,8,1,169239,169290,,,28,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,Z,,,563.2418011,2024123727weS:8AM-8PM,,0,1812220241208005,05/05/2025
BLACK DRUM,RED DRUM,2024123727weS:8AM-8PM,2024637271812220241208,2024,6,37,133,37,1812220241208006,5,3.00,0.00,25,5,6,6,116,8,7,2,1,1,8,0,0,1,0,5,,133,3.50,,,Y,we,,1812220241208,3,1812220241208006,1,2,S:8AM-8PM,28539,12,,,ONSLOW,1340,8,8,1,169290,169288,,,43,2,2,8,8,04MAR25:11:22,8835440901,8835440801,,,Z,,,563.2418011,2024123727weS:8AM-8PM,,0,1812220241208006,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215001,3,4.50,0.00,80,30,6,6,544,8,7,2,1,2,1,0,0,1,0,5,,49,4.50,,,Y,we,,1812220241215,3,1812220241215001,1,2,S:8AM-8PM,28570,12,,,CARTERET,1226,8,8,1,169239,,,,23,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215002,3,4.50,0.00,80,30,6,6,544,8,7,2,1,2,2,0,1,1,0,5,,49,4.50,,,Y,we,,1812220241215,3,1812220241215001,1,2,S:8AM-8PM,28570,12,,,CARTERET,1226,8,8,1,169239,,,,,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215003,3,4.50,0.00,200,30,6,6,544,8,7,2,1,2,1,0,0,1,0,5,,49,5.00,,,Y,we,,1812220241215,3,1812220241215003,1,2,S:8AM-8PM,28557,12,,,CARTERET,1247,8,8,1,169239,,,,64,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215004,3,4.50,0.00,200,30,6,6,544,8,7,2,1,2,2,0,1,1,0,5,,49,5.00,,,Y,we,,1812220241215,3,1812220241215003,1,2,S:8AM-8PM,28557,12,,,CARTERET,1247,8,8,1,169239,,,,25,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215004,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215005,3,4.00,,100,10,6,6,544,8,7,2,1,3,1,0,0,0,0,5,,49,5.00,,,Y,we,,1812220241215,3,1812220241215005,,2,S:8AM-8PM,28570,12,,,CARTERET,1318,8,8,1,169239,169290,,,27,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215005,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215006,3,4.00,,100,10,6,6,544,8,7,2,1,3,2,0,1,0,0,5,,49,5.00,,,Y,we,,1812220241215,3,1812220241215005,,2,S:8AM-8PM,28570,12,,,CARTERET,1318,8,8,1,169239,169290,,,37,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215006,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271812220241215,2024,6,37,31,37,1812220241215007,3,4.00,,100,10,6,6,544,8,7,2,1,3,2,0,1,0,0,5,,49,5.00,,,Y,we,,1812220241215,3,1812220241215005,,2,S:8AM-8PM,28570,12,,,CARTERET,1318,8,8,1,169239,169290,,,28,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,C,,,901.68234528,2024123727weS:8AM-8PM,,0,1812220241215007,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727wdS:8AM-8PM,2024637271812220241217,2024,6,37,31,37,1812220241217001,5,4.00,0.00,70,10,6,6,469,8,7,2,1,2,1,0,0,3,0,5,,31,4.00,,,Y,wd,,1812220241217,3,1812220241217001,1,2,S:8AM-8PM,28570,12,,,CARTERET,1257,8,8,1,169239,169290,,,49,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,Z,,,543.54831492,2024123727wdS:8AM-8PM,,0,1812220241217001,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024123727wdS:8AM-8PM,2024637271812220241217,2024,6,37,31,37,1812220241217002,5,4.00,0.00,70,10,6,6,469,8,7,2,1,2,2,0,1,2,0,5,,31,4.00,,,Y,wd,,1812220241217,3,1812220241217001,1,2,S:8AM-8PM,28570,12,,,CARTERET,1257,8,8,1,169239,169290,,,16,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,Z,,,543.54831492,2024123727wdS:8AM-8PM,,0,1812220241217002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727wdS:8AM-8PM,2024637271812220241226,2024,6,37,13,37,1812220241226001,3,1.00,,12,1,6,6,531,8,7,2,1,1,8,0,0,0,0,5,,13,1.00,,,Y,wd,,1812220241226,3,1812220241226001,,2,S:8AM-8PM,27808,12,,,BEAUFORT,1608,8,8,1,169239,,,,29,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,M,,,3230.9302979,2024123727wdS:8AM-8PM,,0,1812220241226001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727wdS:8AM-8PM,2024637271812220241226,2024,6,37,13,37,1812220241226002,3,2.00,0.00,150,25,6,6,531,8,7,1,1,1,8,0,0,0,1,5,,13,2.50,,,Y,wd,,1812220241226,3,1812220241226002,1,2,S:8AM-8PM,27889,12,1,0,BEAUFORT,1611,8,8,1,169239,,,,83,2,2,1,8,04MAR25:11:22,8835440102,1000000003,,,M,,,3230.9302979,2024123727wdS:8AM-8PM,,0,1812220241226002,05/05/2025
RED DRUM,SPOTTED SEATROUT,2024113737weS:8AM-8PM,2024637371813620241108,2024,6,37,129,37,1813620241108001,3,4.50,0.00,24,4,6,6,682,8,7,2,1,1,8,0,0,1,0,5,,129,4.50,,,Y,we,,1813620241108,3,1813620241108001,1,3,S:8AM-8PM,28427,11,,,NEW HANOVER,1449,8,8,1,169239,169290,,,58,2,2,8,8,04MAR25:11:22,8835440102,8835440901,,,8,,,2264.7272018,2024113737weS:8AM-8PM,,0,1813620241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024113737weS:8AM-8PM,2024637371813620241111,2024,6,37,129,37,1813620241111001,3,6.00,0.00,150,36,6,6,682,8,7,2,1,2,1,0,0,1,0,5,,129,6.00,,,Y,we,,1813620241111,4,1813620241111001,1,3,S:8AM-8PM,28405,11,,,NEW HANOVER,1430,8,8,1,,,,,21,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,8,,,2689.6463666,2024113737weS:8AM-8PM,,0,1813620241111001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024113737weS:8AM-8PM,2024637371813620241111,2024,6,37,129,37,1813620241111002,3,6.00,,150,36,6,6,682,8,7,2,1,2,2,0,1,0,0,5,,129,6.00,,,Y,we,,1813620241111,4,1813620241111001,,3,S:8AM-8PM,28405,11,,,NEW HANOVER,1430,8,8,1,,,,,23,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,8,,,2689.6463666,2024113737weS:8AM-8PM,,0,1813620241111002,05/05/2025
SPOTTED SEATROUT,RED DRUM,2024113737wdS:8AM-8PM,2024637371813620241113,2024,6,37,129,37,1813620241113001,5,6.00,0.00,2,2,6,6,492,8,7,2,1,2,1,0,0,1,0,5,,129,6.00,,,Y,wd,,1813620241113,3,1813620241113001,1,3,S:8AM-8PM,28425,11,,,NEW HANOVER,1224,8,8,1,169290,169239,,,25,2,2,8,8,04MAR25:11:22,8835440901,8835440102,,,Z,,,298.94788409,2024113737wdS:8AM-8PM,,0,1813620241113001,05/05/2025
SPOTTED SEATROUT,RED DRUM,2024113737wdS:8AM-8PM,2024637371813620241113,2024,6,37,129,37,1813620241113002,5,6.00,,2,2,6,6,492,8,7,2,1,2,2,0,1,0,0,5,,129,6.00,,,Y,wd,,1813620241113,3,1813620241113001,,3,S:8AM-8PM,28425,11,,,NEW HANOVER,1225,8,8,1,169290,169239,,,61,2,2,8,8,04MAR25:11:22,8835440901,8835440102,,,Z,,,298.94788409,2024113737wdS:8AM-8PM,,0,1813620241113002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,31,37,1820020241108001,3,4.00,0.00,30,10,6,6,3460,8,7,1,2,2,1,0,0,1,1,5,,31,4.00,,,Y,we,,1820020241108,3,1820020241108001,1,2,S:8AM-8PM,28512,11,2,0,CARTERET,1104,8,8,1,,,,,55,2,2,2,2,04MAR25:11:22,1000000003,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,31,37,1820020241108002,3,4.00,0.00,30,10,6,6,3460,8,7,3,0,2,2,1,1,2,0,5,,31,4.00,,,Y,we,,1820020241108,3,1820020241108001,1,2,S:8AM-8PM,28512,11,,,CARTERET,1105,8,8,1,,,,,18,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),RED DRUM,2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,189,37,1820020241108003,3,3.50,0.00,15,0,6,6,3460,8,7,2,1,2,1,0,0,1,0,5,,31,3.50,,,N,we,,1820020241108,3,1820020241108003,1,2,S:8AM-8PM,28605,11,,,,1112,8,8,1,169290,,,,22,2,2,8,8,04MAR25:11:22,8835440901,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108003,05/05/2025
UNIDENTIFIED (SURFACE FISH),RED DRUM,2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,189,37,1820020241108004,3,3.50,0.00,15,0,6,6,3460,8,7,2,1,2,2,0,1,1,0,5,,31,3.50,,,N,we,,1820020241108,3,1820020241108003,1,2,S:8AM-8PM,28605,11,,,,1323,8,8,1,169290,,,,23,2,2,8,8,04MAR25:11:22,8835440901,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108004,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,107,37,1820020241108005,3,5.00,0.00,4,4,6,6,3460,8,7,1,2,2,1,0,0,2,2,5,,31,5.00,,,Y,we,,1820020241108,3,1820020241108005,1,2,S:8AM-8PM,28551,11,11,0,LENOIR,1343,8,8,1,169239,,,,62,2,2,2,2,04MAR25:11:22,8835440102,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108005,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,107,37,1820020241108006,3,5.00,0.00,4,4,6,6,3460,8,7,3,0,2,2,1,1,3,0,5,,31,5.00,,,Y,we,,1820020241108,3,1820020241108005,1,2,S:8AM-8PM,28551,11,,,LENOIR,1343,8,8,1,169239,,,,31,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,E,,,438.54676732,2024113727weS:8AM-8PM,,0,1820020241108005,05/05/2025
UNIDENTIFIED (SURFACE FISH),KING MACKEREL,2024113727weS:8AM-8PM,2024637271820020241108,2024,6,37,183,37,1820020241108013,3,9.00,0.00,6,0,6,6,3460,8,7,2,1,1,8,0,0,1,0,5,,31,9.00,,,N,we,,1820020241108,3,1820020241108013,1,2,S:8AM-8PM,27540,11,,,,1531,8,8,1,172435,,,,63,2,1,8,8,04MAR25:11:22,8850030501,1000000003,,,G,,,509.51549479,2024113727weS:8AM-8PM,,0,1820020241108013,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024113727wdS:8AM-8PM,2024637271820020241113,2024,6,37,31,37,1820020241113001,3,3.00,0.00,45,6,6,6,3460,8,7,2,1,1,8,0,0,1,0,5,,31,5.00,,,Y,wd,,1820020241113,3,1820020241113001,1,2,S:8AM-8PM,28570,11,,,CARTERET,1405,8,8,1,169189,,,,79,2,1,8,8,04MAR25:11:22,8835430301,1000000003,,,E,,,481.87453826,2024113727wdS:8AM-8PM,,0,1820020241113001,05/05/2025
UNIDENTIFIED (SURFACE FISH),TROUT FAMILY,2024113727wdS:8AM-8PM,2024637271820020241113,2024,6,37,37,37,1820020241113006,3,3.50,0.00,30,6,6,6,3460,8,7,2,1,2,1,0,0,1,0,5,,31,5.00,,,N,wd,,1820020241113,3,1820020241113006,1,2,S:8AM-8PM,27312,11,,,,1451,8,8,1,161931,,,,42,2,2,8,8,04MAR25:11:22,8755010000,1000000003,,,E,,,481.87453826,2024113727wdS:8AM-8PM,,0,1820020241113006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024113727wdS:8AM-8PM,2024637271820020241113,2024,6,37,37,37,1820020241113007,3,3.50,0.00,14,1,6,6,3460,8,7,2,1,2,2,0,1,1,0,5,,31,5.00,,,N,wd,,1820020241113,3,1820020241113006,1,2,S:8AM-8PM,27312,11,,,,1452,8,8,1,,,,,48,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,E,,,481.87453826,2024113727wdS:8AM-8PM,,0,1820020241113007,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,31,37,1821220241220002,3,2.00,0.00,200,50,6,6,469,8,7,2,1,3,1,0,0,1,0,5,,31,3.00,,,Y,we,,1821220241220,3,1821220241220002,1,2,S:8AM-8PM,99998,12,,,CARTERET,1417,8,8,1,169189,,,,31,2,2,8,8,04MAR25:11:22,8835430301,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,31,37,1821220241220003,3,2.00,0.00,200,50,6,6,469,8,7,2,1,3,2,0,1,1,0,5,,31,3.00,,,Y,we,,1821220241220,3,1821220241220002,1,2,S:8AM-8PM,99998,12,,,CARTERET,1509,8,8,1,169189,,,,26,2,2,8,8,04MAR25:11:22,8835430301,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220003,05/05/2025
UNIDENTIFIED (SURFACE FISH),SHEEPSHEAD,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,998,37,1821220241220004,3,2.00,0.00,0,0,6,6,469,8,7,2,1,3,2,0,1,1,0,5,,31,3.00,,,N,we,,1821220241220,3,1821220241220002,1,2,S:8AM-8PM,99998,12,,,,1509,8,8,1,169189,,,,26,2,2,8,8,04MAR25:11:22,8835430301,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,133,37,1821220241220005,3,1.00,,0,0,6,6,469,8,7,2,1,2,1,0,0,0,0,5,,31,2.00,,,Y,we,,1821220241220,3,1821220241220005,,2,S:8AM-8PM,28539,12,,,ONSLOW,1512,8,8,1,,,,,41,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024123727weS:8AM-8PM,2024637271821220241220,2024,2,6,69,37,1821220241220006,3,1.00,,0,0,6,6,469,8,7,2,1,2,2,0,1,0,0,5,,31,2.00,,,O,we,,1821220241220,3,1821220241220005,,2,S:8AM-8PM,91764,12,,,SAN BENITO,1513,8,8,1,,,,,64,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220006,05/05/2025
UNIDENTIFIED (SURFACE FISH),TROUT FAMILY,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,31,37,1821220241220007,3,8.00,,998,30,6,6,469,8,7,2,1,2,1,0,0,0,0,5,,31,9.00,,,Y,we,,1821220241220,3,1821220241220007,,2,S:8AM-8PM,99999,12,,,CARTERET,1519,8,8,1,161931,,,,,2,2,8,8,04MAR25:11:22,8755010000,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220007,05/05/2025
UNIDENTIFIED (SURFACE FISH),TROUT FAMILY,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,31,37,1821220241220008,3,8.00,,998,30,6,6,469,8,7,2,1,2,2,0,1,0,0,5,,31,9.00,,,Y,we,,1821220241220,3,1821220241220007,,2,S:8AM-8PM,99999,12,,,CARTERET,1521,8,8,1,161931,,,,,2,2,8,8,04MAR25:11:22,8755010000,1000000003,,,N,,,435.81823117,2024123727weS:8AM-8PM,,0,1821220241220008,05/05/2025
UNIDENTIFIED (SURFACE FISH),TROUT FAMILY,2024123727weS:8AM-8PM,2024637271821220241220,2024,6,37,31,37,1821220241220009,5,1.00,0.00,35,8,6,6,469,8,7,2,1,1,8,0,0,3,0,5,,31,2.00,,,Y,we,,1821220241220,3,1821220241220009,1,2,S:8AM-8PM,28570,12,,,CARTERET,1726,8,8,1,161931,,,,32,2,2,8,8,04MAR25:11:22,8755010000,1000000003,,,Z,,,1646.1151491,2024123727weS:8AM-8PM,,0,1821220241220009,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271821220241222,2024,6,37,61,37,1821220241222001,3,5.00,0.00,10,4,6,6,673,8,7,1,1,2,1,0,0,1,1,5,,133,6.00,,,Y,we,,1821220241222,3,1821220241222001,1,2,S:8AM-8PM,28518,12,1,0,DUPLIN,1158,8,8,1,169239,,,,48,2,2,1,8,04MAR25:11:22,8835440102,1000000003,,,D,,,393.40428015,2024123727weS:8AM-8PM,,0,1821220241222001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SPOTTED SEATROUT,2024123727weS:8AM-8PM,2024637271821220241222,2024,6,37,133,37,1821220241222002,3,5.00,0.00,12,4,6,6,673,8,7,2,1,2,2,0,1,1,0,5,,133,6.00,,,Y,we,,1821220241222,3,1821220241222001,1,2,S:8AM-8PM,28574,12,,,ONSLOW,1159,8,8,1,169239,,,,52,2,2,8,8,04MAR25:11:22,8835440102,1000000003,,,D,,,393.40428015,2024123727weS:8AM-8PM,,0,1821220241222002,05/05/2025
TROUT FAMILY,RED DRUM,2024123727weS:8AM-8PM,2024637271821220241222,2024,6,37,183,37,1821220241222003,3,4.00,0.00,30,4,6,6,673,8,7,2,1,1,8,0,0,3,0,5,,133,4.50,,,N,we,,1821220241222,3,1821220241222003,1,2,S:8AM-8PM,27606,12,,,,1255,8,8,1,169290,161931,,,49,2,1,8,8,04MAR25:11:22,8835440901,8755010000,,,D,,,393.40428015,2024123727weS:8AM-8PM,,0,1821220241222003,05/05/2025
RED DRUM,TROUT FAMILY,2024123727weS:8AM-8PM,2024637271821220241222,2024,6,37,141,37,1821220241222004,3,6.50,,50,8,6,6,110,8,7,2,1,1,8,0,0,0,0,5,,133,7.00,,,Y,we,,1821220241222,3,1821220241222004,,2,S:8AM-8PM,28425,12,,,PENDER,1524,8,8,1,161931,169290,,,43,2,2,8,8,04MAR25:11:22,8755010000,8835440901,,,D,,,656.33235799,2024123727weS:8AM-8PM,,0,1821220241222004,05/05/2025
RED DRUM,BLACK DRUM,2024124513weS:8AM-8PM,2024645131723520241208,2024,0,54,77,45,1723520241208001,1,5.50,0.00,13,6,6,6,25,1,3,1,1,,,0,0,1,3,1,,51,,,,O,we,,1723520241208,1,1723520241208001,1,1,S:8AM-8PM,26444,12,3,0,,1205,0,1,1,169288,169290,,,63,2,1,1,8,04MAR25:11:22,8835440801,8835440901,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024124513weS:8AM-8PM,2024645131723520241208,2024,4,23,5,45,1723520241208002,1,1.50,,0,0,6,6,25,1,3,2,1,,,0,0,0,0,1,,51,,,,O,we,,1723520241208,1,1723520241208002,,1,S:8AM-8PM,04062,12,,,CUMBERLAND,1235,0,1,1,,,,,53,2,1,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,51,45,1723520241208003,1,1.50,,0,0,6,6,25,1,3,2,1,,,0,0,0,0,1,,51,,,,Y,we,,1723520241208,1,1723520241208003,,1,S:8AM-8PM,29575,12,,,HORRY,1235,0,1,1,,,,,55,2,1,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,27,45,1723520241208004,1,4.00,,2,0,6,6,25,1,3,2,1,,,0,0,0,0,1,,51,,,,N,we,,1723520241208,1,1723520241208004,,1,S:8AM-8PM,29560,12,,,,1251,0,1,1,,,,,81,2,1,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,41,45,1723520241208005,1,4.00,0.00,2,0,6,6,25,1,3,2,1,,,0,0,2,0,1,,51,,,,Y,we,,1723520241208,1,1723520241208005,1,1,S:8AM-8PM,29541,12,0,1,FLORENCE,1253,0,1,1,,,,,47,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,41,45,1723520241208006,1,4.00,,40,10,6,6,25,1,3,2,1,,,0,0,0,0,1,,51,,,,Y,we,,1723520241208,1,1723520241208006,,1,S:8AM-8PM,29591,12,,,FLORENCE,1253,0,1,1,,,,,45,2,2,8,8,04MAR25:11:22,1000000003,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208006,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLACK DRUM,2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,51,45,1723520241208007,1,3.00,0.00,75,9,6,6,25,1,3,2,1,,,0,0,1,0,1,,51,,,,Y,we,,1723520241208,1,1723520241208007,1,1,S:8AM-8PM,29579,12,0,1,HORRY,1315,0,1,1,169288,,,,68,2,1,8,8,04MAR25:11:22,8835440801,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208007,05/05/2025
UNIDENTIFIED (SURFACE FISH),KINGFISH GENUS,2024124513weS:8AM-8PM,2024645131723520241208,2024,6,45,51,45,1723520241208008,1,7.00,0.00,60,30,6,6,25,1,3,2,1,,,0,0,3,0,1,,51,,,,Y,we,,1723520241208,1,1723520241208008,1,1,S:8AM-8PM,29526,12,0,2,HORRY,1354,0,1,1,169273,,,,75,2,1,8,8,04MAR25:11:22,8835440600,1000000003,,,,,,2976.6293166,2024124513weS:8AM-8PM,,0,1723520241208008,05/05/2025
